"year","venue","title","url","freq","IF","name"
"2011","Artificial Intelligence in Medicine","Electrocardiogram analysis using a combination of statistical, geometric, and nonlinear heart rate variability features.","http://dblp.org/rec/journals/artmed/JovicB11",9,0.000000,"Conference on Artificial Intelligence in Medicine in Europe (AIME)"
"2011","Appl. Soft Comput.","PCA and ICA processing methods for removal of artifacts and noise in electrocardiograms: A survey and comparison.","http://dblp.org/rec/journals/asc/Chawla11",8,0.000000,"Online World Conference on Soft Computing in Industrial Applications (WSC)"
"2011","Bio-Algorithms and Med-Systems","A continuous approach to the ECG noiseprint estimation.","http://dblp.org/rec/journals/bams/Augustyniak11c",3,0.000000,"Bio-Algorithms and Med-Systems"
"2011","Biomed. Signal Proc. and Control","A prediction model for the number of intrinsic mode functions in biomedical signals: The case of electrocardiogram.","http://dblp.org/rec/journals/bspc/KaragiannisC11",65,1.532000,"Biomedical Signal Processing and Control"
"2011","Int. J. Computer Assisted Radiology and Surgery","Image-based electrode array tracking for epicardial electrophysiological mapping in minimally invasive arrhythmia surgery.","http://dblp.org/rec/journals/cars/KimLAJTLKOTKS11",1,1.659000,"International Journal of Computer Assisted Radiology and Surgery"
"2011","Comp. in Bio. and Med.","A multi-stage automatic arrhythmia recognition and classification system.","http://dblp.org/rec/journals/cbm/KutluK11",42,0.000000,"International Conference on Computational Advances in Bio and Medical Sciences (ICCABS)"
"2011","Comp. in Bio. and Med.","Exploiting correlation of ECG with certain EMD functions for discrimination of ventricular fibrillation.","http://dblp.org/rec/journals/cbm/AnasLH11",42,0.000000,"International Conference on Computational Advances in Bio and Medical Sciences (ICCABS)"
"2011","Comp. in Bio. and Med.","Random forests ensemble classifier trained with data resampling strategy to improve cardiac arrhythmia diagnosis.","http://dblp.org/rec/journals/cbm/Ozcift11",42,0.000000,"International Conference on Computational Advances in Bio and Medical Sciences (ICCABS)"
"2011","Comp. in Bio. and Med.","A statistical approach for determination of time plane features from digitized ECG.","http://dblp.org/rec/journals/cbm/ChatterjeeGM11",42,0.000000,"International Conference on Computational Advances in Bio and Medical Sciences (ICCABS)"
"2011","Computer and Information Science","Classification of ECG Signals Using Extreme Learning Machine.","http://dblp.org/rec/journals/ccsecis/KarpagachelviAS11",2,0.000000,"International Joint Conferences on Computer, Information, and Systems Sciences, and Engineering (CISSE)"
"2011","Computers &amp; Electrical Engineering","A lossless ECG data compression technique using ASCII character encoding.","http://dblp.org/rec/journals/cee/MukhopadhyayMM11",10,0.992000,"Computers &amp; Electrical Engineering"
"2011","Comp. Int. and Neurosc.","Unveiling the Biometric Potential of Finger-Based ECG Signals.","http://dblp.org/rec/journals/cin/LourencoSF11",1,0.000000,"Computational Intelligence and Neuroscience"
"2011","Computer Methods and Programs in Biomedicine","Automated ECG diagnostic P-wave analysis using wavelets.","http://dblp.org/rec/journals/cmpb/DieryRCJ11",38,1.897000,"Computer Methods and Programs in Biomedicine"
"2011","Computer Methods and Programs in Biomedicine","Application of spatio-temporal filtering to fetal electrocardiogram enhancement.","http://dblp.org/rec/journals/cmpb/KotasJHM11",38,1.897000,"Computer Methods and Programs in Biomedicine"
"2011","Computer Methods and Programs in Biomedicine","A contextual based double watermarking of PET images by patient ID and ECG signal.","http://dblp.org/rec/journals/cmpb/NambakhshAZ11",38,1.897000,"Computer Methods and Programs in Biomedicine"
"2011","Eng. Appl. of AI","Non-singleton genetic fuzzy logic system for arrhythmias classification.","http://dblp.org/rec/journals/eaai/ChuaT11",3,0.000000,"International Conference on Industrial and Engineering Applications of Artificial Intelligence and Expert Systems (IEA/AIE)"
"2011","EURASIP J. Adv. Sig. Proc.","On the feasibility of tilt test outcome early prediction using ECG and pressure parameters.","http://dblp.org/rec/journals/ejasp/Gimeno-BlanesRCFG11",24,0.808000,"EURASIP Journal on Advances in Signal Processing"
"2011","EURASIP J. Adv. Sig. Proc.","A Modified Run-Length Coding towards the Realization of a RRO-NRDPWT-Based ECG Data Compression System.","http://dblp.org/rec/journals/ejasp/LeeHWK11",24,0.808000,"EURASIP Journal on Advances in Signal Processing"
"2011","EURASIP J. Adv. Sig. Proc.","Exploiting periodicity to extract the atrial activity in atrial arrhythmias.","http://dblp.org/rec/journals/ejasp/LlinaresI11",24,0.808000,"EURASIP Journal on Advances in Signal Processing"
"2011","Expert Syst. Appl.","Integration of type-2 fuzzy clustering and wavelet transform in a neural network based ECG classifier.","http://dblp.org/rec/journals/eswa/OzbayCK11",41,2.377000,"IEEE Intelligent Systems"
"2011","Expert Syst. Appl.","Personalized long-term ECG classification: A systematic approach.","http://dblp.org/rec/journals/eswa/KiranyazTPG11",41,2.377000,"IEEE Intelligent Systems"
"2011","Expert Syst. Appl.","A clustering based system for instant detection of cardiac abnormalities from compressed ECG.","http://dblp.org/rec/journals/eswa/SufiKM11",41,2.377000,"IEEE Intelligent Systems"
"2011","Expert Syst. Appl.","High resolution ambulatory holter ECG events detection-delineation via modified multi-lead wavelet-based features analysis: Detection and quantification of heart rate turbulence.","http://dblp.org/rec/journals/eswa/GhaffariHD11",41,2.377000,"IEEE Intelligent Systems"
"2011","Expert Syst. Appl.","Robust multiple cardiac arrhythmia detection through bispectrum analysis.","http://dblp.org/rec/journals/eswa/LanataVMS11",41,2.377000,"IEEE Intelligent Systems"
"2011","Expert Syst. Appl.","Preprocessing and analysis of ECG signals - A self-organizing maps approach.","http://dblp.org/rec/journals/eswa/Gacek11",41,2.377000,"IEEE Intelligent Systems"
"2011","Expert Syst. Appl.","An expert system for automated recognition of patients with obstructive sleep apnea using electrocardiogram recordings.","http://dblp.org/rec/journals/eswa/YildizAP11",41,2.377000,"IEEE Intelligent Systems"
"2011","Int. J. Fuzzy Logic and Intelligent Systems","The Classification of Electrocardiograph Arrhythmia Patterns using Fuzzy Support Vector Machines.","http://dblp.org/rec/journals/ijflis/LeeASL11",2,0.000000,"International Journal of Fuzzy Logic and Intelligent Systems"
"2011","IJIMAI","Clasification Of Arrhythmic ECG Data Using Machine Learning Techniques.","http://dblp.org/rec/journals/ijimai/Abhinav-VishwaLDV11",1,0.000000,"International Journal of Interactive Multimedia and Artificial Intelligence"
"2011","I. J. Medical Informatics","A review of ECG storage formats.","http://dblp.org/rec/journals/ijmi/BondFNM11",2,0.000000,"International Journal of Medical Engineering and Informatics (IJMEI)"
"2011","iJOE","Virtual Lab: Real-time Acquisition and Analysis of ECG Signal.","http://dblp.org/rec/journals/ijoe/KumarMK11",1,0.000000,"International Journal of Online Engineering (iJOE)"
"2011","IJWMIP","Ecg Signal Coding Using Biorthogonal Wavelet-Based Burrows-Wheeler Coder.","http://dblp.org/rec/journals/ijwmip/KumariPS11",4,0.000000,"International Journal of Wavelets, Multiresolution and Information Processing (IJWMIP)"
"2011","JACIII","Predictor Using an Error-Convergence Neuron Network and its Application to Electrocardiograms.","http://dblp.org/rec/journals/jaciii/KobayakawaY11",4,0.000000,"Journal of Advanced Computational Intelligence and Intelligent Informatics (JACIII)"
"2011","JACIII","Emotion Recognition Based on ECG Signals for Service Robots in the Intelligent Space During Daily Life.","http://dblp.org/rec/journals/jaciii/RattanyuM11",4,0.000000,"Journal of Advanced Computational Intelligence and Intelligent Informatics (JACIII)"
"2011","Journal of Communications and Networks","Wireless three-pad ECG system: Challenges, design, and evaluations.","http://dblp.org/rec/journals/jcn/CaoLSL11",2,0.747000,"Journal of Communications and Networks"
"2011","Transactions of the SDPS","Visual Analysis of a cardiovascular System Based on ECG and ABP signals using Evolvable Hardware Design.","http://dblp.org/rec/journals/jid/XiongSTTV11",1,0.000000,"Journal of Integrated Design and Process Science"
"2011","J. Medical Systems","Development of a Portable Linux-Based ECG Measurement and Monitoring System.","http://dblp.org/rec/journals/jms/TanCHCL11",37,0.000000,"Journal of Medical Systems"
"2011","J. Medical Systems","Measuring Pulse Wave Velocity Using ECG and Photoplethysmography.","http://dblp.org/rec/journals/jms/LiuHCW11",37,0.000000,"Journal of Medical Systems"
"2011","J. Medical Systems","Variable Threshold Method for ECG R-peak Detection.","http://dblp.org/rec/journals/jms/KewJ11",37,0.000000,"Journal of Medical Systems"
"2011","J. Medical Systems","Compressed ECG Biometric: A Fast, Secured and Efficient Method for Identification of CVD Patient.","http://dblp.org/rec/journals/jms/SufiKM11",37,0.000000,"Journal of Medical Systems"
"2011","J. Medical Systems","Classification of Arrhythmia Using Hybrid Networks.","http://dblp.org/rec/journals/jms/HaseenaJM11",37,0.000000,"Journal of Medical Systems"
"2011","J. Network and Computer Applications","Faster person identification using compressed ECG in time critical wireless telecardiology applications.","http://dblp.org/rec/journals/jnca/SufiK11",2,1.772000,"Journal of Network and Computer Applications"
"2011","JSW","Study of Hybrid Strategy for Ambulatory ECG Waveform Clustering.","http://dblp.org/rec/journals/jsw/ZhengY11",1,1.352000,"Journal of Software"
"2011","Journal of Zhejiang University - Science C","Removal of baseline wander from ECG signal based on a statistical weighted moving average filter.","http://dblp.org/rec/journals/jzusc/HuXZ11",2,0.000000,"Frontiers of Information Technology &amp; Electronic Engineering"
"2011","Med. Biol. Engineering and Computing","A Kalman filter-based approach to reduce the effects of geometric errors and the measurement noise in the inverse ECG problem.","http://dblp.org/rec/journals/mbec/AydinD11",33,1.500000,"Medical and Biological Engineering and Computing"
"2011","Med. Biol. Engineering and Computing","&quot;ECG variability contour&quot; method reveals amplitude changes in both ischemic patients and normal subjects during Dipyridamole stress: a preliminary report.","http://dblp.org/rec/journals/mbec/DoriGBLB11",33,1.500000,"Medical and Biological Engineering and Computing"
"2011","T. Mass-Data Analysis of Images and Signals","Microcanonical Processing Methodology for ECG and Intracardial Potential: Application to Atrial Fibrillation.","http://dblp.org/rec/journals/mda/PontHYDH11",1,0.000000,"Transactions on Mass-Data Analysis of Images and Signals"
"2011","Security and Communication Networks","A chaos-based encryption technique to protect ECG packets for time critical telecardiology applications.","http://dblp.org/rec/journals/scn/SufiHKH11",3,0.000000,"International Journal of Communication Networks and Information Security (IJCNIS)"
"2011","Signal Processing","Efficient sign based normalized adaptive filtering techniques for cancelation of artifacts in ECG signals: Application to wireless biotelemetry.","http://dblp.org/rec/journals/sigpro/RahmanSR11",5,2.787000,"IEEE Transactions on Signal Processing"
"2011","Signal, Image and Video Processing","A simple time domain algorithm for the detection of ventricular fibrillation in electrocardiogram.","http://dblp.org/rec/journals/sivp/ArafatCH11",9,0.000000,"Signal, Image and Video Processing"
"2011","IEEE Systems Journal","Secure Stochastic ECG Signals Based on Gaussian Mixture Model for e -Healthcare Systems.","http://dblp.org/rec/journals/sj/WangWHPSC11",2,2.377000,"IEEE Intelligent Systems"
"2011","IEEE Trans. Biomed. Circuits and Systems","Input-Feature Correlated Asynchronous Analog to Information Converter for ECG Monitoring.","http://dblp.org/rec/journals/tbcas/AgarwalS11",20,2.482000,"IEEE Transactions on Biomedical Circuits and Systems"
"2011","IEEE Trans. Biomed. Engineering","A Classification Tree Approach for Cardiac Ischemia Detection Using Spatiotemporal Information From Three Standard ECG Leads.","http://dblp.org/rec/journals/tbe/Fayn11",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2011","IEEE Trans. Biomed. Engineering","Fast Technique for Noninvasive Fetal ECG Extraction.","http://dblp.org/rec/journals/tbe/Martin-ClementeCHER11",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2011","IEEE Trans. Biomed. Engineering","Multiple Functional ECG Signal is Processing for Wearable Applications of Long-Term Cardiac Monitoring.","http://dblp.org/rec/journals/tbe/LiuZPZJY11",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2011","IEEE Trans. Biomed. Engineering","An Adaptive Kalman Filter for ECG Signal Enhancement.","http://dblp.org/rec/journals/tbe/VullingsVB11",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2011","IEEE Trans. Biomed. Engineering","Extraction and Analysis of T Waves in Electrocardiograms During Atrial Flutter.","http://dblp.org/rec/journals/tbe/JacquemetDNLSBKV11",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2011","IEEE Trans. Biomed. Engineering","Quantification of Restitution Dispersion From the Dynamic Changes of the T -Wave Peak to End, Measured at the Surface ECG.","http://dblp.org/rec/journals/tbe/MincholePRZDv11",114,2.347000,"IEEE Transactions on Biomedical Engineering"
